address,reason
Eg8dBA2zTeZ9vbj2oi2VDvJEhRiVAFW9GKMfbe7WC2Dd,Too few 30m bars (3)
A8EjJJbixyfua1cMHbdmM3onUGM8oJGsFu2ogxz4Tx6r,Too few 30m bars (4)
HdcGceM7erfEHDch6qduJwGZm5HAyMFXQ9M1uTufUMwo,Too few 30m bars (4)
B3hTh2pRmEhgC8TY3ucVWLaxu67JU9B4Puwf7zSBZXbZ,Too few 30m bars (4)
8f5EZSbueiAXP1tjfWDTUhatytrixpZGg5sNoXq6FE5z,Too few 30m bars (5)
FE11kjVcgQNaiG4ZhBivuBgzqASgpHit6Rtvq5q5zCgW,No volume spikes
Hc73Mfxj9H4Ugkj5i9S5rmPry6SteVa1m2T3AynZjB57,Too few 30m bars (3)
83SQSWBgPWTCimDoFwZtjxHL5BuANNexWX3p9s4KbBRc,Too few 30m bars (5)
AiZbxkhH8KvCBdXwjr4VYDurJShEzWMcD5ZST2PbgdX3,Too few 30m bars (4)
HUfnTX63NZeAxn5P3PAzfmFRDtMdsqUM66TYqXTvkc1M,Too few 30m bars (4)
4oVyHYmjUkxdHaDGtjrvykLqJ2kRr4y2VWenvZQZBTwR,Too few 30m bars (8)
5T6DXwssLruLHmcxB9Z64cDkDYYqKjGqF4U1EGCLwmCv,Too few 30m bars (2)
3CrerGBW9vHmoKe4cQ2FbWNfMJEo3nDyZVxYaxzuqTBp,Too few 30m bars (3)
EFJcAPuGFq6jgxrpUMejw3y8x3tpi7bcc8SnRV9xtoYo,Too few 30m bars (3)
Bk4zVhp797UcPFkfXoogGW66oK94iDwCB9YdrEU8RTsj,Too few 30m bars (3)
DixsuEHKMqPmxjs2eGzZGuvL494DMrW8tjZ3bGz3ubRc,Too few 30m bars (3)
AvZZF1YaZDziPY2RCK4oJrRVrbN3mTD9NL24hPeaZeUj,"([], 'No qualifying breakouts')"
9UyFo78crbtFrXbbNEXt7pxNNxCQXGTMtqzqzCjtCrFT,Too few 30m bars (8)
DGaxzmtjXMmUuaLJwjFtDk6kqGxPd4FeFJLMrTh3u4fZ,Too few 30m bars (3)
55ukJsvhUj2dJqvJh2vninxcQUVSvbgDvZNFRMk6tGSv,Too few 30m bars (1)
J1toso1uCk3RLmjorhTtrVwY9HJ7X8V9yYac6Y7kGCPn,"([], 'No qualifying breakouts')"
DX4Lqit7DwfFEiDu9cZBSbZ1cmY8SNkMcrHEvwnaiC3T,Too few 30m bars (2)
DoRhPA8Rzn3bL9c7NgvzmHVwMSxvSEVr8yKCGSH686DM,Too few 30m bars (3)
FNxm35EWYMRbugSgzASEUKdWSNYjwJPMXysk2DMrz6fV,Too few 30m bars (3)
9oo15pJ5yuHmUcadkG5EYuibdWt1vZmLEZh7XPAkhCYx,Too few 30m bars (3)
9VPg4X9eDZtmoBqy8Y4C99DH7we7cDD2RcbDPq1XATD7,Too few 30m bars (1)
D88wDDNS8khnMtHzgV9w1nATcmi5tdrSAQdXofeHVAAG,Too few 30m bars (4)
39GFKp6gXTzgLaLF7XG7b4watsEpEytFacRiJMkfYVAH,Too few 30m bars (2)
FRh2T7NfqHJc1hFNWX3QiaJ9xXkUmLFxnCBgEKhDnwQy,Too few 30m bars (2)
88goojoz7fBYKVnrrjLdzbumjx5gYRBasj3ni487g7RJ,Too few 30m bars (6)
8Qtd62uSFqb5up6G9B1txqHv2W1HtR8sFLRFP7UyfAs4,Too few 30m bars (3)
rTakQQum9VPYPmz7tng2e99yBytsAdR2Kc1Ljofpump,"([], 'No qualifying breakouts')"
FMfGNwZuxLzheCGSq5xzmzNdQR8W3KYghe7AARxzHaRj,Too few 30m bars (2)
3NZ9JMVBmGAqocybic2c7LQCJScmgsAZ6vQqTDzcqmJh,"([], 'No qualifying breakouts')"
5n6w7qFynUHy61HrgrMmUmd2c25tAx2tuTqqHZTHeHy3,Too few 30m bars (4)
PreweJYECqtQwBtpxHL171nL2K6umo692gTm7Q3rpgF,"([], 'No qualifying breakouts')"
BYph8jvoHcYWVpckUSjJ5C7zYNMYZm99WzP9jfVGcdqz,Too few 30m bars (2)
HAmN35aKZMZaD7Auz6ztxfZyYJn18nidU1kPjG68uRuB,Too few 30m bars (4)
9nE7XkuFYobRxdveYWuHsxPca8AdKAoDGBAbMzcm5gr1,Too few 30m bars (4)
2ysdQma8UCwx5BqLtXpkUBrTyxxeugxtoLRrD3Tij2G7,Too few 30m bars (3)
D6xWgRCSHoMEB5fqPwk3p6Stxirn5ytm2WwboSTTx4oE,"([], 'No qualifying breakouts')"
GUmZD2pL5SiS8tDNRjca484BowTUEEw7vLS46UwUqp2z,Too few 30m bars (2)
3JjPz76QYaGUt8JnxQ2MPphnGZiYrHzayxWF1SdSprpi,Too few 30m bars (1)
GPX2EnUTvUZa4wtAYXob1vDdKShZopuuMr3SaEN2Zmda,Too few 30m bars (4)
3xvDFDFGN1TSnwvHogKDH9KZ5LNq7SK169TQeFgYD9TZ,Too few 30m bars (3)
GiE8Bf4Y2YHvwKutQUFeR2yaAMPWbkngLvezTWwapump,"([], 'No qualifying breakouts')"
8dpMY6Gk7pftet2tQVQvMf4Gq5AqJ1ofHhcJFmBH9Hde,Too few 30m bars (2)
3nYg72MR8mZgfm1XMBBUH4hvzVecRzYaKTMV62WnwPqw,Too few 30m bars (1)
5ZHH8Nf8Pp39oYoB9FJAgz4RfwUZqkW4c9GfeVwWgMjf,Too few 30m bars (1)
2uQsyo1fXXQkDtcpXnLofWy88PxcvnfH2L8FPSE62FVU,"([], 'No qualifying breakouts')"
7GxATsNMnaC88vdwd2t3mwrFuQwwGvmYPrUQ4D6FotXk,"([], 'No qualifying breakouts')"
81nenyFdLxenHh4TvgHfWFUnTW7zPDFCzr88tKaf68M9,Too few 30m bars (5)
Dfh5DzRgSvvCFDoYc2ciTkMrbDfRKybA4SoFbPmApump,"([], 'No qualifying breakouts')"
AMA59cbF8QKqCk8JSuRcVebqUqCjPCRvF74rspKZ5p2U,No volume spikes
mvcDEeAWUpXU57EbRKw8h9qsZDPAQgvJFXaZwdAPFca,Too few 30m bars (6)
3d4z4DxqJ4eX7yNcPrNVrYE63R1dR4EEHMEvU7xzGPpk,Too few 30m bars (3)
jupSoLaHXQiZZTSfEWMTRRgpnyFm8f6sZdosWBjx93v,"([], 'No qualifying breakouts')"
DRyKMxUAWc14TnWWMpxKPJhvRNLETbBDJH6cHMKwEs1e,Too few 30m bars (4)
42FxLnvussS1gdQ68xto8ZAEQRE7KGNpfJNQCwaPonxE,Too few 30m bars (2)
q9pgHTEKUu6hHwx24R56J22fKDtffGpNjZB2gHThdq4,Too few 30m bars (3)
HzwqbKZw8HxMN6bF2yFZNrht3c2iXXzpKcFu7uBEDKtr,"([], 'No qualifying breakouts')"
3oagyMtZ1vnJg1yNTfbsad7oJqgsQYfsoZx5M5VMorXg,Too few 30m bars (6)
CASHx9KJUStyftLFWGvEVf59SGeG9sh5FfcnZMVPCASH,"([], 'No qualifying breakouts')"
cAyBnDroWRPvMmnF7K9FuW7vmGZchY7xm4wnDvCZjaq,Too few 30m bars (2)
B8g86MjXMDM6jTVeG8iSVsiSeLrMSpChNftLWZAB4AUD,Too few 30m bars (3)
SDRR2SoVntaH2mYfKeUn29dUkEmwnMPYbxoRPCBpump,"([], 'No qualifying breakouts')"
EDN7kfwFuhAhW1HEorwSdzVvRSjP6LMR2MQpYE8oSLDd,Too few 30m bars (5)
Wzpph5VevzeYyLcuZJCkQLCXRdeP3xEEUFN6ioAH1Jp,Too few 30m bars (2)
HQ3SwSn6sVR5k7UFeiF8BZRwft9UvgwXC83uMpKRFXbP,Too few 30m bars (2)
AA6NHt7pcf5sYoz5L4qqwSDzf297JdwhGpdEvoZdzw5d,Too few 30m bars (7)
CGEDT9QZDvvH5GmVkWJH2BXiMJqMJySC9ihWyr7Spump,"([], 'No qualifying breakouts')"
JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN,"([], 'No qualifying breakouts')"
Dz9mQ9NzkBcCsuGPFJ3r1bS4wgqKMHBPiVuniW8Mbonk,"([], 'No qualifying breakouts')"
9wQt9wXaB1d3nSFpEdyKepue1qzX7veZYvV1ACqS3ape,Too few 30m bars (3)
C7wkHpmJi2cqcyrmpsFEQ8snSyuMypWL8ek6H79pCoyc,Too few 30m bars (3)
9GG1abpMdUNmVduCyoy7mwRuzY4xUzvheizvpjUspNaV,Too few 30m bars (3)
USDSwr9ApdHk5bvJKMjzff41FfuX8bSxdKcR81vTwcA,"([], 'No qualifying breakouts')"
A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,"([], 'No qualifying breakouts')"
ewoTmxVrcGkScErq2qh2rt3wxiUH2WXeLZvGuJTJp8V,Too few 30m bars (2)
PreANxuXjsy2pvisWWMNB6YaJNzr7681wJJr2rHsfTh,"([], 'No qualifying breakouts')"
5Y8NV33Vv7WbnLfq3zBcKSdYPrk7g2KoiQoe7M2tcxp5,"([], 'No qualifying breakouts')"
CYcHakTtjqfkQiSzk8U8kTpwgJtKFkUYx93UNB27Zge2,Too few 30m bars (3)
AHarzenU8gppnrMKjoXbXwuJksSHV51y4TfZdJpWBuuC,Too few 30m bars (3)
Ce2gx9KGXJ6C9Mp5b5x1sn9Mg87JwEbrQby4Zqo3pump,"([], 'No qualifying breakouts')"
PresTj4Yc2bAR197Er7wz4UUKSfqt6FryBEdAriBoQB,"([], 'No qualifying breakouts')"
AxiwDhyz2GZ4xBgyqjDMmETJoahJKDnWPj1GwnZyPTdJ,Too few 30m bars (2)
D4BPL1zvhhJbxUdgi2qVUtjx4jeQWyUr2PAUjKc9rN5x,"([], 'No qualifying breakouts')"
25LqihwzxBHjUjKwTNd8s8JF1Vbdb8SGpMoSTgqLqejE,Too few 30m bars (2)
E741tkFmvAQ1nwNwBjn8zZfnfk3sXQpui3N1P7jvz9ee,Too few 30m bars (2)
9PR7nCP9DpcUotnDPVLUBUZKu5WAYkwrCUx9wDnSpump,"([], 'No qualifying breakouts')"
AnN4PcNFCvKKPXzTt7b25UWfNzsfy8MrfB4jXMLs82Af,Too few 30m bars (3)
mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So,"([], 'No qualifying breakouts')"
9oRpbYD1pWHUR3X6FmSaNhVKFyeRFyepcRYujv8oxpYU,Too few 30m bars (2)
3fUcfoe1hz754HFzsybrW69ecCcRZeCykWqZ9xCM4ALB,Too few 30m bars (6)
2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,"([], 'No qualifying breakouts')"
DmaiCJCW2kF9e1Y8AA3gAJhhAzKsNBSZvDZ3GgaVTstV,Too few 30m bars (3)
5VuCeiQ7qdSzyZsBSgf2rcxRAnUJDgGtaZK1YiVpump,"([], 'No qualifying breakouts')"
9y2HwohE2Coyy95ESiMoyrbtvDcE81QHta89faaVzSeS,Too few 30m bars (2)
AymATz4TCL9sWNEEV9Kvyz45CHVhDZ6kUgjTJPzLpU9P,"([], 'No qualifying breakouts')"
XHPZpQGzh3Mm4b45RbTfSbVWiWf3sUKcE58sTUZZbhQ,Too few 30m bars (2)
76R8WviSLLB16kRYAeZxXcPSWScoRs4rLD9SidbtLxb3,Too few 30m bars (2)
HmBdm8vbisABUjkxms6ZUnoaXbfwFM6ymxShWfAENaoi,"([], 'No qualifying breakouts')"
CNDWxjeuazWZ9JCYAEpevf4N4eAGUiJ3vvFttjoGysWW,"([], 'No qualifying breakouts')"
4RUKEudrEN46okm6najQhxnhs6ioKW6tzNWiCFTmpump,"([], 'No qualifying breakouts')"
BqwNdZCKs6Y9xnsmUg2jTDfzv31d9gbsQjPDXUUdAnct,Too few 30m bars (2)
C8NQik7dfd3shhPyPPXd54eM6HgARybXdSRrX4YyiCJP,Too few 30m bars (4)
Cu35wVPEr6evXDxMtibrZotRbGEb1QXjxzwQTNfRpump,No volume spikes
4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,"([], 'No qualifying breakouts')"
9Yw7kYt7KCwd2iC4TvjTjw72H57jM7ubXzCqJWNa8TCs,"([], 'No qualifying breakouts')"
61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump,"([], 'No qualifying breakouts')"
Gq7NebvJPP9FM3HmHqrpyt2GZYme41HHdZJTbEytH6nf,Too few 30m bars (4)
DkhbqK2NYVZV7WTpFMdcoG1DLBXisoAkRa83WiJgCXcP,Too few 30m bars (2)
J1RXMHCh3hPFM81igcNrzLRZDgQBzcBfikLc3WcQpump,"([], 'No qualifying breakouts')"
4gmwSoJjbaN45KLcuz93ceDXxUjMUH3kTq8PtCru24k7,Too few 30m bars (2)
FkiJSGKDMjRip1MFKa4bxVUtZBA2hkpBHdTfEW8E4iQj,"([], 'No qualifying breakouts')"
BPE26YheQpkkNMtkTHwSVrBjGu3ioCRjWpVDCzQhBD2T,Too few 30m bars (2)
XsueG8BtpquVJX9LVLLEGuViXUungE6WmK5YZ3p3bd1,"([], 'No qualifying breakouts')"
CqJAbRFFYN7zUW4Z2Uz8GQfyDH4BxtntZ1Qbn3cr9Jo7,Too few 30m bars (4)
hy1oXYgrBW6PVcJ4s6s2FKavRdwgWTXdfE69AxT7kPT,"([], 'No qualifying breakouts')"
gRWkUvZRHknTQnxbJp2Bmuc1Rq9Zo2vEwshfobWK531,No volume spikes
Q9kzG7CTjbKAbzwMiqjPZQh5RDw2NuKZDd33TqrERd7,"([], 'No qualifying breakouts')"
F5C5Et6Ms57n6eR4ChW5RUeebDexkpLPSfMsqrk5nfAX,Too few 30m bars (1)
7oM2xXkFV4R2f4qKfu8aykmYJ7LLtSMEkyVJ62sdjzFp,Too few 30m bars (2)
Sag25antmS3Qz2fcazii358mhaGeANT8dAstonYCQ5n,"([], 'No qualifying breakouts')"
8fjvCuQ4vM58ewpJhWhPQyLisrAKodrfoo5TBpCa69gi,Too few 30m bars (4)
Fdknjcm8e1jzU9CdNZHpLtm2P1RkykgqwfUTJo8DLUAG,"([], 'No qualifying breakouts')"
AM38fyCuA6pV3mGHnEQaAKWzP9RHSQMnRmXNMswz4uTt,Too few 30m bars (2)
4K4REiSkJwdVEVcj64UqXLkZoiQjf1T5pjySsGTjCWKx,"([], 'No qualifying breakouts')"
CcYDq7gbyirykmdmqfZmgYTb26EuzNDC2GTZNdxz3oN1,No volume spikes
jvGv7BsEMGTBbBgRCZ7GxoYVGUssTZPXmGbdaCxpump,"([], 'No qualifying breakouts')"
kLqMvUm1p4pRbxU4r8kWCTVAuWMJLtcTJqGb4b5pump,"([], 'No qualifying breakouts')"
8m8XKk4YG64Hsr25JPGvZNzFc21TtyBvvWdmDe7WyGKx,Too few 30m bars (2)
5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2,"([], 'No qualifying breakouts')"
8aW3RSuMz9J2tRRhA1DMVg6rTp8truWSmhaAP4viam3w,Too few 30m bars (2)
7aiVJUDbSBD2bSZNGQpjFfVukXcQPy51GETwSCy4KQTF,Too few 30m bars (2)
TSPXcLV76s6V2zDiZQ18kBfcbnjaE2ZzNT3ga2Pd99v,"([], 'No qualifying breakouts')"
27BBPHFMUjrNgZ6YEycCERxEoWg1R2VdotLUi9S8pump,No volume spikes
BVWTdW1WBGWkFxVUthMyvy2zYno8HnimZbpkk2FCbonk,"([], 'No qualifying breakouts')"
Xs8S1uUs1zvS2p7iwtsG3b6fkhpvmwz4GYU3gWAmWHZ,"([], 'No qualifying breakouts')"
5CkqmRJ5UbKeSd38YsdwwCPXj1BvjgBpDTPio4KeBM2r,No volume spikes
XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,"([], 'No qualifying breakouts')"
5Z4az8bhMX4z92fyrzDnfTQcvEjjyVJW5JELS4o7GEPd,Too few 30m bars (1)
CtzPWv73Sn1dMGVU3ZtLv9yWSyUAanBni19YWDaznnkn,"([], 'No qualifying breakouts')"
GbbesPbaYh5uiAZSYNXTc7w9jty1rpg3P9L4JeN4LkKc,"([], 'No qualifying breakouts')"
C9ntNWgoYhzU6bmecC2GAkBwPnZXYVW6UDNpjNvF2oWz,Too few 30m bars (1)
AUZnnRTdybeMiHrxfueNyBgLHnu4H39kngUh84WMpump,"([], 'No qualifying breakouts')"
J8PSdNP3QewKq2Z1JJJFDMaqF7KcaiJhR7gbr5KZpump,"([], 'No qualifying breakouts')"
2zP7M8XCjQ2j58UQf2buqCFGDp8agdhbQSheHQX9kcJs,Too few 30m bars (2)
Hfp3jVdaiWgwRWm1GdNTF5ywjdJK4Z33WroiAeVDYZpU,Too few 30m bars (2)
METvsvVRapdj9cFLzq4Tr43xK4tAjQfwX76z3n6mWQL,"([], 'No qualifying breakouts')"
BRpT3cGr7LjZ41ki8iWTKKPnofe48UAfAQW5qE8sRVKM,Too few 30m bars (4)
Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,"([], 'No qualifying breakouts')"
Fpw3vwjKSF2TXSQdToeSoZ1nvczDgB3txvM5rMnXC2AX,Too few 30m bars (2)
Pre8AREmFPtoJFT8mQSXQLh56cwJmM7CFDRuoGBZiUP,"([], 'No qualifying breakouts')"
XsDoVfqeBukxuZHWhdvWHBhgEHjGNst4MLodqsJHzoB,"([], 'No qualifying breakouts')"
AXSvHzoutTMUoxHzRJwUsVnUPFygjYUzParSVu3zbKNA,Too few 30m bars (2)
KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,"([], 'No qualifying breakouts')"
8uCc2iJLuM47qCWQoxzGmZ37TXrmreotfagq5cwSpump,"([], 'No qualifying breakouts')"
4qXAKyyD2G4Pmc5FvVZdxRhJfrCrYwVYxxxsuveTMH7v,Too few 30m bars (3)
GGSkUvbpW823tcuR6VSFvSZWqkJNiWHnh9W2hFd8pump,Too few 30m bars (7)
GfKymcZ95xcJbmgYv9TTTx75f2XWt7S2uSkQVWCWpump,"([], 'No qualifying breakouts')"
BEtKCs97yN4YzJLG35kdYgBQA2MXbSAu8t24FU9bcMTw,Too few 30m bars (2)
CSEBJpNpXUqkH4BW7oC6627CAKyHpko2gjZ2PyqKyVJb,Too few 30m bars (2)
DBo8Xszn3V4JHzSAH7BTsAR4qiNpe4WhG1WirVFcBFTu,"([], 'No qualifying breakouts')"
5h94ozKqbQ5ipcpfs2zLZ2mhbQGtSE1aDwBMKRaBuyTs,"([], 'No qualifying breakouts')"
rndrizKT3MK1iimdxRdWabcF7Zg7AR5T4nud4EkHBof,"([], 'No qualifying breakouts')"
ETsjUZk3gKDgWF5vkrCxNNnj4ho9ibgc6BR2LxjE9AtJ,No volume spikes
61uiuu5aAc2HG1ZQaHd3opfLnK6cM4FQnE1jRi28pump,"([], 'No qualifying breakouts')"
7amkeqPeZUE6UQmXkFzkkHb3yCcS282me8kiozEp5zXX,"([], 'No qualifying breakouts')"
2arjZe2q3yZ48wvoVXUCnuEtoree5m8M3XUWfdyNjCRQ,"([], 'No qualifying breakouts')"
EWSNA2HP27D5zABuGpzuDyFSgmEyHxDX4XKPDK94rMv5,Too few 30m bars (3)
H5MKb3zrmDE5hHSoX9Nd3wqinAV5Pt6risffZiC5BsT7,Too few 30m bars (7)
CWrQ9Gd9KNkyUwUFjg6JxGZtCN1RmEbQNL6Q48EyMULh,Too few 30m bars (5)
6JZqRdbxudAwZ6tSYm6ncB49fQ7ENzyUrBZyTcMJLjU8,Too few 30m bars (5)
H3xbzARRTTswpJFYZVBCKDnXCcDYsNttfPSmKwJ3qweF,No volume spikes
Ckzags2xDqTPReNGZzFT1qzvmnEFjoN2SeLgb72zJ1EC,Too few 30m bars (1)
FjTrjNAW1wmtyp8Mos6EudaXcR2BVciTrKQiyfdr6Wq7,Too few 30m bars (3)
4gVhHjw3zwZ8jbz2zGPWfSbV2eb3f8YwjWMdmQwvWSYN,No volume spikes
8Yo9HNDWcCntsXE8RFLNpAEqYdxVs3KXPdzxHpV2teGG,Too few 30m bars (1)
BRR2KCe1kSqNcHkfGtYtpQM7NtdeRCYJAgWDTHhDdHs8,Too few 30m bars (1)
2s3HtbJkE8YKFX5ew3673CjeoZcGeLM2LdFHxxGmLLfR,Too few 30m bars (1)
TYbibFDaKj2K3s49gwqxCNMdQP7R1yiD9vzHvSrpump,No volume spikes
Pw7sTkTs2eieYYFTByYVwUNAdpNWLTmkSkHYZXPJ3L1,Too few 30m bars (2)
BJu6N3Kkr5p9Mb97FFwJu4TRABxbbtkSKG3JErpq53zN,Too few 30m bars (6)
CrAr4RRJMBVwRsZtT62pEhfA9H5utymC2mVx8e7FreP2,"([], 'No qualifying breakouts')"
4CkWXDBNqfqBT5xCon4hrGU3mwqhQ3GSwdQQ1SDnpump,"([], 'No qualifying breakouts')"
2hKqvFyuP2z76rxfgdTWxcfuHGnreoxycsB7VXAA413j,Too few 30m bars (7)
CreiuhfwdWCN5mJbMJtA9bBpYQrQF2tCBuZwSPWfpump,"([], 'No qualifying breakouts')"
81zZpo4Ftq19dHzLvUwWFwZG4YCuNwqb7V8cUjFeQs7P,Too few 30m bars (2)
HYi56avQNSJm6LueyFTEFH15Vv3oczWxhZm9oJ61pump,"([], 'No qualifying breakouts')"
Gg3gYix6aL2HXj6UyJ5cH8UnLsXxK19BaPJMjUKYMJ3g,"([], 'No qualifying breakouts')"
9BHt7aq3DFCb74kZjPY5epgVtsWKCeYX1tUWxYwDpump,"([], 'No qualifying breakouts')"
4s9yHk9K1eZscCHsAgqC4AhgRKkG5k1T2KNpdgQ58735,Too few 30m bars (4)
59obFNBzyTBGowrkif5uK7ojS58vsuWz3ZCvg6tfZAGw,"([], 'No qualifying breakouts')"
pSo1f9nQXWgXibFtKf7NWYxb5enAM4qfP6UJSiXRQfL,"([], 'No qualifying breakouts')"
AGH4A2YtzHrjtjZa9XD5v6jLRh2wWe343Koq2Xt5SNFK,Too few 30m bars (5)
CvM6QSXLWZ3rkxV5xpaoanAuhGm6icukHWt3K8xnxDMN,Too few 30m bars (2)
GajQbWaD8V57F2C5qNrfwpgDbK278qkgXyvVhyJspump,No volume spikes
CqKg3wvXjZdvxnSRsXmsjBPw2v1nwuhJoacqgpoY7ZiY,Too few 30m bars (6)
Cm6fNnMk7NfzStP9CZpsQA2v3jjzbcYGAxdJySmHpump,"([], 'No qualifying breakouts')"
GzdHyUWvtKGVGXNi4PhddumDEnbyeEmnX9ckKxpVxnPt,Too few 30m bars (1)
3QeH3Naa7owGhxUUeb479xYLbtgfw1xxTETGRDWx4FUD,No volume spikes
3b8X44fLF9ooXaUm3hhSgjpmVs6rZZ3pPoGnGahc3Uu7,"([], 'No qualifying breakouts')"
9QFDNLXeb8T5BRJDFi5nd8D684aRQQjBztyURfdva6Fk,Too few 30m bars (4)
J6pQQ3FAcJQeWPPGppWRb4nM8jU3wLyYbRrLh7feMfvd,"([], 'No qualifying breakouts')"
DQGu8Hqir6qMssA6xPero5JQFamce7csE9MiCHDvpSin,Too few 30m bars (1)
CDHu3bfvSnFFTaywgLAzTJG6bF2dsWdgAkMBT2unRv8v,Too few 30m bars (3)
3KGhqgAiwjPKYNXJ4UZinuEyDkzVzgeinH21U4sALaJm,Too few 30m bars (5)
CbzyLH8xdkYg3K3UveikDzkTHfyfd9o3bdFmTWq7D1Pc,Too few 30m bars (2)
F964MZY6pb5D85CZ5DxqiAs5YkMQAwAYRRgk3yqdq5Lc,Too few 30m bars (1)
AnnDZYFj9Kwj3jLM6sCqtj8TTYxWWxefmXujurvw7JJ7,Too few 30m bars (8)
5JGfgpumhR1Jxmg1X6SQGAYJvss26m27yTFx2iqfA59r,No volume spikes
SKRbvo6Gf7GondiT3BbTfuRDPqLWei4j2Qy2NPGZhW3,"([], 'No qualifying breakouts')"
Pren1FvFX6J3E4kXhJuCiAD5aDmGEb7qJRncwA8Lkhw,"([], 'No qualifying breakouts')"
f5nEHwaQukCmhJTaHA5nYnUvnqc5Tpg86qSjrGspump,"([], 'No qualifying breakouts')"
4TyZGqRLG3VcHTGMcLBoPUmqYitMVojXinAmkL8xpump,"([], 'No qualifying breakouts')"
4ULsYm87jDQZzLVdgtnaanw8kB6cHt4YseC3QuUbuHSt,"([], 'No qualifying breakouts')"
BjcRmwm8e25RgjkyaFE56fc7bxRgGPw96JUkXRJFEroT,"([], 'No qualifying breakouts')"
CmVUoJUt7hMGc9ze7s8zYdnA7enMfCAFdQCggxcbACWU,"([], 'No qualifying breakouts')"
AUEwtVDJv4xhrsJpGFTbeS8vjUiob7QDweqcEvAVVNNT,Too few 30m bars (1)
F2mN6L3jAdVkKEH5GFsgtm6hM4TGwYTJFzhN2yappump,"([], 'No qualifying breakouts')"
3z2tRjNuQjoq6UDcw4zyEPD1Eb5KXMPYb4GWFzVT1DPg,"([], 'No qualifying breakouts')"
FhAAYqBPwnJ5CQrNxzMMkgDMaYRArjy943kq4hC1orQ4,Too few 30m bars (3)
2Eem6sxzq5rvdfxHDDwmJBgAXHinUEkiWnEkAKo9pump,"([], 'No qualifying breakouts')"
9t3rAcibdFin4rL3wnUZq9crte4zffuzASGrf9PgXxfc,Too few 30m bars (1)
Ef7frZgLd1TYgFYRupnkKDtGihjnaKfa236pSqgVazPM,Too few 30m bars (1)
6gjYHuH7Q9Xaq9KtUD3rgieiENMSxENFFzV1XxNNiNyV,Too few 30m bars (1)
FykDqvej3wEQ56u2rwCbsJf3Mh6TSfxuJzJLr2r5BgXa,Too few 30m bars (2)
HmkPVnUdxUcuNkGdCCtyvtaoXUjsjWZ15RbuezodDZd,Too few 30m bars (1)
BpP2y84YaXTb5C8fmi88AtrUevDbYywXFLdsE1w4i7fU,Too few 30m bars (5)
5zhcQQ5381HNgDKzH3H1JdGCqLnYXAR8ErAJDd7npump,Too few 30m bars (7)
7tuPcPMUoDUxxb1j1NPjyjLXaqDwmxaW7mA2Y8Mbpump,Too few 30m bars (6)
FSTCPzq6srMJdtVKbD3FQNbZZWjDbnC27q2eyWLfpump,"([], 'No qualifying breakouts')"
GToRHHj2uQPQWfJfFHs9TzKgytecxiwj3ijKbJ8gao2U,"([], 'No qualifying breakouts')"
EKjhx3fhbS3CQqwEyL9YuEj1aRmfEQF1AEy4tAfnmoon,"([], 'No qualifying breakouts')"
2Pjj47FgS3GjBRadUt3QYgWUyYbc57VVusqPCpBqpump,Too few 30m bars (4)
iRTXNKLbt9ojybsGx1CJpdM4Ze6ErWVQX1A8cUc3MYx,"([], 'No qualifying breakouts')"
FZM76FfKyaHHVjaCkyxHabmRWRhjH4GypbKiWJgWpump,Too few 30m bars (9)
8d4FWAoTWY8kdzUeykQ3c7KgNuLEFtEKyv3MLQFPpump,"([], 'No qualifying breakouts')"
DmWku2NyqPHx2iLQwuvfhQhRtoNWnvkhVGJS12Tpump,"([], 'No qualifying breakouts')"
D79khidWgtkATRhzyDgtiwxGCRepNJDrP2qaiZniuD4x,Too few 30m bars (4)
BNEzQp2r5H1NFVjzLxnSWDzyPgv6cpQqMnLBbc3Epump,No volume spikes
kfh8rqtLBXxvQrb3fpRWb8MkdJGZQMBWJPEmsYwpump,Too few 30m bars (8)
Bh8o2UhFft112oBg3QrcDgmFjDheKHBAqau2pVkmSEHU,Too few 30m bars (7)
E9UDNSscghKDMwWt29R8o7nV5s2Hb1TxA6Jgd7tvgowW,Too few 30m bars (7)
H2coDG3fGrYsoca4NVtKktTcBUMTeX4Ldt9mxysPSzHm,Too few 30m bars (3)
BCHhZ4N3SxFW79DtzyU4zsTuRd425NEhH1sMPgAmKS5z,"([], 'No qualifying breakouts')"
3bAKkW18bGCiBoQgt8Vk6hDaQqgLbVy9KYadEcwkpump,Too few 30m bars (3)
3BTvQbfn9Wt8nFPCjKHi26Bb54JNuA8m7aXAvJixN2hg,No volume spikes
